Antecedent,Consequent,Support,Confidence,Lift,Conviction
"40 52 56","58 62",2904.0000,0.9709,0.0003,-105166.3103
"58 62","40 52 56",2904.0000,0.9490,0.0003,-58650.0000
"56 62","40 52 58",2904.0000,0.9935,0.0003,-485679.5263
"56 58","40 52 62",2904.0000,0.9616,0.0003,-78962.5862
"40 62","52 56 58",2904.0000,0.9537,0.0003,-65089.5745
"40 58","52 56 62",2904.0000,0.9164,0.0003,-34882.9170
"40 56","52 58 62",2904.0000,0.9693,0.0003,-99258.7826
"52 62","40 56 58",2904.0000,0.9524,0.0003,-62956.5931
"52 58","40 56 62",2904.0000,0.9121,0.0003,-33068.1143
"52 56","40 58 62",2904.0000,0.9629,0.0003,-81970.5714
"40 52","56 58 62",2904.0000,0.9193,0.0003,-36198.4235
"62","40 52 56 58",2904.0000,0.9490,0.0003,-58630.3846
"58","40 52 56 62",2904.0000,0.9089,0.0003,-31873.1443
"56","40 52 58 62",2904.0000,0.9613,0.0003,-78313.6154
"40","52 56 58 62",2904.0000,0.9161,0.0003,-34762.7444
"52","40 56 58 62",2904.0000,0.9118,0.0003,-32960.7829
"7 29 58 60 62","52",2878.0000,0.9962,0.0003,-836234.1818
"29 52 58 60 62","7",2878.0000,0.9625,0.0003,-82091.5179
"7 29 52 60 62","58",2878.0000,1.0000,0.0003,Infinity
"7 29 52 58 62","60",2878.0000,0.9849,0.0003,-209055.8182
"7 52 58 60 62","29",2878.0000,0.9976,0.0003,-1310614.2857
"7 29 52 58 60","62",2878.0000,0.9555,0.0003,-68759.0149
"29 58 60 62","7 52",2878.0000,0.9590,0.0003,-74756.6179
"7 29 60 62","52 58",2878.0000,0.9962,0.0003,-835971.5455
"7 29 58 62","52 60",2878.0000,0.9812,0.0003,-167287.6545
"7 58 60 62","29 52",2878.0000,0.9938,0.0003,-509856.8889
"7 29 58 60","52 62",2878.0000,0.9520,0.0003,-63545.5448
"29 52 60 62","7 58",2878.0000,0.9625,0.0003,-82064.8214
"29 52 58 62","7 60",2878.0000,0.9486,0.0003,-58929.6154
"52 58 60 62","7 29",2878.0000,0.9584,0.0003,-73705.6320
"29 52 58 60","7 62",2878.0000,0.9213,0.0003,-37322.9106
"7 29 52 62","58 60",2878.0000,0.9849,0.0003,-208989.4091
"7 52 60 62","29 58",2878.0000,0.9976,0.0003,-1310202.1429
"7 29 52 60","58 62",2878.0000,0.9552,0.0003,-68272.3481
"7 52 58 62","29 60",2878.0000,0.9826,0.0003,-180047.3529
"7 29 52 58","60 62",2878.0000,0.9414,0.0003,-51456.6536
"7 52 58 60","29 62",2878.0000,0.9533,0.0003,-65176.1418
"29 60 62","7 52 58",2878.0000,0.9590,0.0003,-74732.2195
"29 58 62","7 52 60",2878.0000,0.9452,0.0003,-55047.0359
"58 60 62","7 29 52",2878.0000,0.9549,0.0003,-67748.5147
"29 58 60","7 52 62",2878.0000,0.9180,0.0003,-35717.0428
"7 29 62","52 58 60",2878.0000,0.9812,0.0003,-167234.3273
"7 60 62","29 52 58",2878.0000,0.9938,0.0003,-509696.0000
"7 29 60","52 58 62",2878.0000,0.9517,0.0003,-63131.1781
"7 58 62","29 52 60",2878.0000,0.9789,0.0003,-148138.0645
"7 29 58","52 60 62",2878.0000,0.9381,0.0003,-48474.4000
"7 58 60","29 52 62",2878.0000,0.9498,0.0003,-60460.4605
"29 52 62","7 58 60",2878.0000,0.9486,0.0003,-58910.1667
"52 60 62","7 29 58",2878.0000,0.9584,0.0003,-73681.6080
"29 52 60","7 58 62",2878.0000,0.9210,0.0003,-37183.7045
"52 58 62","7 29 60",2878.0000,0.9439,0.0003,-53901.3275
"29 52 58","7 60 62",2878.0000,0.9082,0.0003,-31526.6495
"52 58 60","7 29 62",2878.0000,0.9174,0.0003,-35512.2934
"7 52 62","29 58 60",2878.0000,0.9826,0.0003,-179989.9216
"7 29 52","58 60 62",2878.0000,0.9411,0.0003,-51187.5222
"7 52 60","29 58 62",2878.0000,0.9530,0.0003,-64738.5915
"7 52 58","29 60 62",2878.0000,0.9393,0.0003,-49419.3548
"29 62","7 52 58 60",2878.0000,0.9452,0.0003,-55028.8024
"60 62","7 29 52 58",2878.0000,0.9549,0.0003,-67726.3529
"29 60","7 52 58 62",2878.0000,0.9177,0.0003,-35589.9535
"58 62","7 29 52 60",2878.0000,0.9405,0.0003,-50641.3187
"29 58","7 52 60 62",2878.0000,0.9050,0.0003,-30367.9470
"58 60","7 29 52 62",2878.0000,0.9142,0.0003,-34056.6963
"7 62","29 52 58 60",2878.0000,0.9789,0.0003,-148090.6452
"7 29","52 58 60 62",2878.0000,0.9378,0.0003,-48236.3246
"7 60","29 52 58 62",2878.0000,0.9495,0.0003,-60085.1176
"7 58","29 52 60 62",2878.0000,0.9359,0.0003,-46655.7107
"52 62","7 29 58 60",2878.0000,0.9439,0.0003,-53883.4971
"29 52","7 58 60 62",2878.0000,0.9079,0.0003,-31428.5959
"52 60","7 29 58 62",2878.0000,0.9171,0.0003,-35386.9846
"52 58","7 29 60 62",2878.0000,0.9039,0.0003,-30050.3007
"7 52","29 58 60 62",2878.0000,0.9390,0.0003,-49171.1230
"62","7 29 52 58 60",2878.0000,0.9405,0.0003,-50624.5055
"29","7 52 58 60 62",2878.0000,0.9047,0.0003,-30277.2409
"60","7 29 52 58 62",2878.0000,0.9139,0.0003,-33941.8044
"58","7 29 52 60 62",2878.0000,0.9008,0.0003,-28996.8927
"7","29 52 58 60 62",2878.0000,0.9356,0.0003,-46435.1717
"52","7 29 58 60 62",2878.0000,0.9036,0.0003,-29961.8241
"29 36 52 58 60","34",2884.0000,0.9528,0.0003,-64329.0420
"29 34 52 58 60","36",2884.0000,0.9675,0.0003,-95207.6082
"29 34 36 58 60","52",2884.0000,0.9969,0.0003,-1023479.1111
"29 34 36 52 60","58",2884.0000,0.9997,0.0003,-9214690.0000
"29 34 36 52 58","60",2884.0000,0.9846,0.0003,-204899.8222
"34 36 52 58 60","29",2884.0000,0.9986,0.0003,-2295960.0000
"29 52 58 60","34 36",2884.0000,0.9232,0.0003,-38295.0333
"29 36 58 60","34 52",2884.0000,0.9493,0.0003,-59773.6364
"29 36 52 60","34 58",2884.0000,0.9524,0.0003,-63882.3889
"29 36 52 58","34 60",2884.0000,0.9388,0.0003,-48923.2340
"36 52 58 60","29 34",2884.0000,0.9487,0.0003,-59143.5897
"29 34 58 60","36 52",2884.0000,0.9645,0.0003,-87076.6981
"29 34 52 60","36 58",2884.0000,0.9671,0.0003,-94237.2857
"29 34 52 58","36 60",2884.0000,0.9531,0.0003,-65016.3803
"34 52 58 60","29 36",2884.0000,0.9662,0.0003,-91116.3861
"29 34 36 60","52 58",2884.0000,0.9965,0.0003,-921160.2000
"29 34 36 58","52 60",2884.0000,0.9816,0.0003,-170676.0370
"34 36 58 60","29 52",2884.0000,0.9955,0.0003,-706199.4615
"29 34 36 52","58 60",2884.0000,0.9843,0.0003,-200450.2174
"34 36 52 60","29 58",2884.0000,0.9983,0.0003,-1836826.2000
"34 36 52 58","29 60",2884.0000,0.9833,0.0003,-187652.1429
"29 58 60","34 36 52",2884.0000,0.9199,0.0003,-36633.2869
"29 52 60","34 36 58",2884.0000,0.9229,0.0003,-38135.3734
"29 52 58","34 36 60",2884.0000,0.9101,0.0003,-32212.6070
"52 58 60","29 34 36",2884.0000,0.9193,0.0003,-36428.8775
"29 36 60","34 52 58",2884.0000,0.9490,0.0003,-59387.9419
"29 36 58","34 52 60",2884.0000,0.9355,0.0003,-46245.0000
"36 58 60","29 34 52",2884.0000,0.9453,0.0003,-55283.3892
"29 36 52","34 58 60",2884.0000,0.9385,0.0003,-48663.9630
"36 52 60","29 34 58",2884.0000,0.9484,0.0003,-58766.8408
"36 52 58","29 34 60",2884.0000,0.9342,0.0003,-45468.6207
"29 34 60","36 52 58",2884.0000,0.9642,0.0003,-86263.7944
"29 34 58","36 52 60",2884.0000,0.9502,0.0003,-61101.9868
"34 58 60","29 36 52",2884.0000,0.9633,0.0003,-83614.2545
"29 34 52","36 58 60",2884.0000,0.9528,0.0003,-64561.8881
"34 52 60","29 36 58",2884.0000,0.9658,0.0003,-90224.0392
"34 52 58","29 36 60",2884.0000,0.9518,0.0003,-63048.9041
"29 34 36","52 58 60",2884.0000,0.9813,0.0003,-167576.4364
"34 36 60","29 52 58",2884.0000,0.9952,0.0003,-655776.0000
"34 36 58","29 52 60",2884.0000,0.9803,0.0003,-158462.2069
"34 36 52","29 58 60",2884.0000,0.9830,0.0003,-183903.1200
"29 60","34 36 52 58",2884.0000,0.9196,0.0003,-36487.1111
"29 58","34 36 52 60",2884.0000,0.9069,0.0003,-31026.4865
"58 60","29 34 36 52",2884.0000,0.9161,0.0003,-34926.1061
"29 52","34 36 58 60",2884.0000,0.9098,0.0003,-32099.0210
"52 60","29 34 36 58",2884.0000,0.9191,0.0003,-36284.6693
"52 58","29 34 36 60",2884.0000,0.9058,0.0003,-30704.3733
"29 36","34 52 58 60",2884.0000,0.9351,0.0003,-46013.2800
"36 60","29 34 52 58",2884.0000,0.9450,0.0003,-54954.1667
"36 58","29 34 52 60",2884.0000,0.9309,0.0003,-43154.8505
"36 52","29 34 58 60",2884.0000,0.9339,0.0003,-45245.2549
"29 34","36 52 58 60",2884.0000,0.9499,0.0003,-60700.0263
"34 60","29 36 52 58",2884.0000,0.9629,0.0003,-82861.6667
"34 58","29 36 52 60",2884.0000,0.9490,0.0003,-59348.7290
"34 52","29 36 58 60",2884.0000,0.9515,0.0003,-62620.0476
"34 36","29 52 58 60",2884.0000,0.9800,0.0003,-155779.4746
"29","34 36 52 58 60",2884.0000,0.9066,0.0003,-30921.0337
"60","29 34 36 52 58",2884.0000,0.9158,0.0003,-34793.4792
"58","29 34 36 52 60",2884.0000,0.9027,0.0003,-29628.2315
"52","29 34 36 58 60",2884.0000,0.9055,0.0003,-30601.3953
"36","29 34 52 58 60",2884.0000,0.9306,0.0003,-42953.5814
"34","29 36 52 58 60",2884.0000,0.9487,0.0003,-58968.2051
"29 36 40 58 60","48",2921.0000,0.9695,0.0003,-98643.0000
"29 40 48 58 60","36",2921.0000,0.9912,0.0003,-351146.3846
"29 36 48 58 60","40",2921.0000,0.9915,0.0003,-373434.9600
"29 36 40 48 60","58",2921.0000,0.9997,0.0003,-9332868.0000
"29 36 40 48 58","60",2921.0000,0.9919,0.0003,-386285.8333
"36 40 48 58 60","29",2921.0000,0.9956,0.0003,-717701.5385
"29 40 58 60","36 48",2921.0000,0.9392,0.0003,-49134.7090
"29 36 58 60","40 48",2921.0000,0.9615,0.0003,-77533.9145
"29 36 40 60","48 58",2921.0000,0.9691,0.0003,-97582.3011
"29 36 40 58","48 60",2921.0000,0.9555,0.0003,-67096.6544
"36 40 58 60","29 48",2921.0000,0.9653,0.0003,-86370.6857
"29 48 58 60","36 40",2921.0000,0.9828,0.0003,-179019.2941
"29 40 48 60","36 58",2921.0000,0.9908,0.0003,-338146.5185
"29 40 48 58","36 60",2921.0000,0.9832,0.0003,-181290.4200
"40 48 58 60","29 36",2921.0000,0.9868,0.0003,-233991.7949
"29 36 48 60","40 58",2921.0000,0.9912,0.0003,-359080.6154
"29 36 48 58","40 60",2921.0000,0.9832,0.0003,-185568.6600
"36 48 58 60","29 40",2921.0000,0.9872,0.0003,-245597.0000
"29 36 40 48","58 60",2921.0000,0.9915,0.0003,-370842.4800
"36 40 48 60","29 58",2921.0000,0.9952,0.0003,-666454.6429
"36 40 48 58","29 60",2921.0000,0.9868,0.0003,-237938.4615
"29 58 60","36 40 48",2921.0000,0.9317,0.0003,-43362.6168
"29 40 60","36 48 58",2921.0000,0.9389,0.0003,-48875.4474
"29 40 58","36 48 60",2921.0000,0.9261,0.0003,-40054.4464
"40 58 60","29 36 48",2921.0000,0.9353,0.0003,-45932.8366
"29 36 60","40 48 58",2921.0000,0.9612,0.0003,-76876.3983
"29 36 58","40 48 60",2921.0000,0.9475,0.0003,-56331.3580
"36 58 60","29 40 48",2921.0000,0.9574,0.0003,-69727.0846
"29 36 40","48 58 60",2921.0000,0.9552,0.0003,-66606.3650
"36 40 60","29 48 58",2921.0000,0.9650,0.0003,-85555.5849
"36 40 58","29 48 60",2921.0000,0.9508,0.0003,-60463.4702
"29 48 60","36 40 58",2921.0000,0.9825,0.0003,-175578.5192
"29 48 58","36 40 60",2921.0000,0.9746,0.0003,-119327.9211
"48 58 60","29 36 40",2921.0000,0.9786,0.0003,-142580.3906
"29 40 48","36 58 60",2921.0000,0.9828,0.0003,-177737.2549
"40 48 60","29 36 58",2921.0000,0.9865,0.0003,-228145.0500
"40 48 58","29 36 60",2921.0000,0.9782,0.0003,-139561.0462
"29 36 48","40 58 60",2921.0000,0.9828,0.0003,-181933.0196
"36 48 60","29 40 58",2921.0000,0.9868,0.0003,-239304.6154
"36 48 58","29 40 60",2921.0000,0.9782,0.0003,-142868.6154
"36 40 48","29 58 60",2921.0000,0.9865,0.0003,-231994.3500
"29 60","36 40 48 58",2921.0000,0.9314,0.0003,-43160.1116
"29 58","36 40 48 60",2921.0000,0.9186,0.0003,-36023.6293
"58 60","29 36 40 48",2921.0000,0.9279,0.0003,-40840.7930
"29 40","36 48 58 60",2921.0000,0.9258,0.0003,-39882.4359
"40 60","29 36 48 58",2921.0000,0.9350,0.0003,-45705.8128
"40 58","29 36 48 60",2921.0000,0.9217,0.0003,-37644.6532
"29 36","40 48 58 60",2921.0000,0.9471,0.0003,-55985.0061
"36 60","29 40 48 58",2921.0000,0.9571,0.0003,-69194.1985
"36 58","29 40 48 60",2921.0000,0.9429,0.0003,-51580.8249
"36 40","29 48 58 60",2921.0000,0.9505,0.0003,-60065.0197
"29 48","36 40 58 60",2921.0000,0.9743,0.0003,-117778.5714
"48 60","29 36 40 58",2921.0000,0.9782,0.0003,-140387.9385
"48 58","29 36 40 60",2921.0000,0.9698,0.0003,-99726.9890
"40 48","29 36 58 60",2921.0000,0.9779,0.0003,-137447.2576
"36 48","29 40 58 60",2921.0000,0.9779,0.0003,-140705.8030
"29","36 40 48 58 60",2921.0000,0.9183,0.0003,-35884.1269
"60","29 36 40 48 58",2921.0000,0.9276,0.0003,-40660.7719
"58","29 36 40 48 60",2921.0000,0.9142,0.0003,-34060.5657
"40","29 36 48 58 60",2921.0000,0.9215,0.0003,-37492.5703
"36","29 40 48 58 60",2921.0000,0.9426,0.0003,-51290.1910
"48","29 36 40 58 60",2921.0000,0.9695,0.0003,-98643.0000
"29 40 52 56 58","36",2878.0000,0.9674,0.0003,-95015.9794
"29 36 40 56 58","52",2878.0000,0.9983,0.0003,-1835894.4000
"29 36 52 56 58","40",2878.0000,0.9914,0.0003,-367984.2800
"29 36 40 52 58","56",2878.0000,0.9448,0.0003,-54755.4762
"29 36 40 52 56","58",2878.0000,0.9997,0.0003,-9195526.0000
"36 40 52 56 58","29",2878.0000,0.9948,0.0003,-613316.0000
"29 40 56 58","36 52",2878.0000,0.9658,0.0003,-90188.8235
"29 52 56 58","36 40",2878.0000,0.9593,0.0003,-75540.9836
"29 40 52 58","36 56",2878.0000,0.9157,0.0003,-34667.8830
"29 40 52 56","36 58",2878.0000,0.9671,0.0003,-94047.6735
"40 52 56 58","29 36",2878.0000,0.9625,0.0003,-82305.0893
"29 36 56 58","40 52",2878.0000,0.9897,0.0003,-306115.4667
"29 36 40 58","52 56",2878.0000,0.9414,0.0003,-51490.8101
"29 36 40 56","52 58",2878.0000,0.9979,0.0003,-1529962.0000
"36 40 56 58","29 52",2878.0000,0.9931,0.0003,-459188.1000
"29 36 52 58","40 56",2878.0000,0.9368,0.0003,-47425.9794
"29 36 52 56","40 58",2878.0000,0.9910,0.0003,-353841.2308
"36 52 56 58","29 40",2878.0000,0.9863,0.0003,-230084.3000
"29 36 40 52","56 58",2878.0000,0.9445,0.0003,-54431.3195
"36 40 52 58","29 56",2878.0000,0.9402,0.0003,-50263.9617
"36 40 52 56","29 58",2878.0000,0.9945,0.0003,-575001.6250
"29 56 58","36 40 52",2878.0000,0.9577,0.0003,-72427.5984
"29 40 58","36 52 56",2878.0000,0.9125,0.0003,-33345.5507
"29 40 56","36 52 58",2878.0000,0.9654,0.0003,-89314.2330
"40 56 58","29 36 52",2878.0000,0.9609,0.0003,-78637.9487
"29 52 58","36 40 56",2878.0000,0.9082,0.0003,-31559.3196
"29 52 56","36 40 58",2878.0000,0.9590,0.0003,-74927.4065
"52 56 58","29 36 40",2878.0000,0.9546,0.0003,-67276.3139
"29 40 52","36 56 58",2878.0000,0.9154,0.0003,-34536.7218
"40 52 58","29 36 56",2878.0000,0.9113,0.0003,-32798.0857
"40 52 56","29 36 58",2878.0000,0.9622,0.0003,-81577.5398
"29 36 58","40 52 56",2878.0000,0.9335,0.0003,-44966.6829
"29 36 56","40 52 58",2878.0000,0.9893,0.0003,-296248.8065
"36 56 58","29 40 52",2878.0000,0.9846,0.0003,-204155.3111
"29 36 40","52 56 58",2878.0000,0.9411,0.0003,-51204.5111
"36 40 58","29 52 56",2878.0000,0.9368,0.0003,-47505.1546
"36 40 56","29 52 58",2878.0000,0.9928,0.0003,-437334.8571
"29 36 52","40 56 58",2878.0000,0.9365,0.0003,-47182.3692
"36 52 58","29 40 56",2878.0000,0.9323,0.0003,-44015.5981
"36 52 56","29 40 58",2878.0000,0.9860,0.0003,-224478.2195
"36 40 52","29 56 58",2878.0000,0.9399,0.0003,-49990.4783
"29 58","36 40 52 56",2878.0000,0.9050,0.0003,-30462.7152
"29 56","36 40 52 58",2878.0000,0.9574,0.0003,-71862.1875
"56 58","29 36 40 52",2878.0000,0.9530,0.0003,-64781.1268
"29 40","36 52 56 58",2878.0000,0.9122,0.0003,-33224.3141
"40 58","29 36 52 56",2878.0000,0.9082,0.0003,-31613.7698
"40 56","29 36 52 58",2878.0000,0.9606,0.0003,-77972.1695
"29 52","36 40 56 58",2878.0000,0.9079,0.0003,-31450.3082
"52 58","29 36 40 56",2878.0000,0.9039,0.0003,-29998.2745
"52 56","29 36 40 58",2878.0000,0.9542,0.0003,-66789.1014
"40 52","29 36 56 58",2878.0000,0.9110,0.0003,-32680.4733
"29 36","40 52 56 58",2878.0000,0.9332,0.0003,-44747.9417
"36 58","29 40 52 56",2878.0000,0.9290,0.0003,-41893.4091
"36 56","29 40 52 58",2878.0000,0.9843,0.0003,-199721.9130
"36 40","29 52 56 58",2878.0000,0.9365,0.0003,-47261.1641
"36 52","29 40 56 58",2878.0000,0.9320,0.0003,-43805.4857
"29","36 40 52 56 58",2878.0000,0.9047,0.0003,-30361.2277
"58","29 36 40 52 56",2878.0000,0.9008,0.0003,-29006.9716
"56","29 36 40 52 58",2878.0000,0.9527,0.0003,-64328.2867
"40","29 36 52 56 58",2878.0000,0.9079,0.0003,-31504.5890
"52","29 36 40 56 58",2878.0000,0.9036,0.0003,-29899.5765
"36","29 40 52 56 58",2878.0000,0.9287,0.0003,-41703.2851
"36 52 58 60","66",2912.0000,0.9579,0.0003,-71725.0000
"52 58 60 66","36",2912.0000,0.9678,0.0003,-96101.8763
"36 58 60 66","52",2912.0000,0.9962,0.0003,-846075.6364
"36 52 60 66","58",2912.0000,0.9997,0.0003,-9304122.0000
"36 52 58 66","60",2912.0000,1.0000,0.0003,Infinity
"52 58 60","36 66",2912.0000,0.9283,0.0003,-40753.1156
"36 58 60","52 66",2912.0000,0.9544,0.0003,-66046.4676
"36 52 60","58 66",2912.0000,0.9576,0.0003,-71168.8295
"36 52 58","60 66",2912.0000,0.9433,0.0003,-53272.8000
"58 60 66","36 52",2912.0000,0.9642,0.0003,-86321.6667
"52 60 66","36 58",2912.0000,0.9674,0.0003,-95122.1429
"52 58 66","36 60",2912.0000,0.9678,0.0003,-94643.9072
"36 60 66","52 58",2912.0000,0.9959,0.0003,-775591.0000
"36 58 66","52 60",2912.0000,0.9962,0.0003,-833586.4545
"36 52 66","58 60",2912.0000,0.9997,0.0003,-9167211.0000
"58 60","36 52 66",2912.0000,0.9250,0.0003,-38843.1186
"52 60","36 58 66",2912.0000,0.9280,0.0003,-40571.8407
"52 58","36 60 66",2912.0000,0.9146,0.0003,-34216.2941
"36 60","52 58 66",2912.0000,0.9541,0.0003,-65574.4000
"36 58","52 60 66",2912.0000,0.9400,0.0003,-50117.6452
"36 52","58 60 66",2912.0000,0.9430,0.0003,-52969.7273
"60 66","36 52 58",2912.0000,0.9639,0.0003,-85530.3303
"58 66","36 52 60",2912.0000,0.9642,0.0003,-85007.4074
"52 66","36 58 60",2912.0000,0.9674,0.0003,-93678.5714
"36 66","52 58 60",2912.0000,0.9959,0.0003,-764138.6667
"60","36 52 58 66",2912.0000,0.9247,0.0003,-38678.2236
"58","36 52 60 66",2912.0000,0.9114,0.0003,-32875.7597
"52","36 58 60 66",2912.0000,0.9143,0.0003,-34090.0000
"36","52 58 60 66",2912.0000,0.9397,0.0003,-49849.1551
"66","36 52 58 60",2912.0000,0.9639,0.0003,-84227.6972
"40 58 60 62","52",2988.0000,0.9963,0.0003,-868074.1818
"52 58 60 62","40",2988.0000,0.9950,0.0003,-634433.8000
"40 52 60 62","58",2988.0000,1.0000,0.0003,Infinity
"40 52 58 62","60",2988.0000,0.9848,0.0003,-207631.1304
"40 52 58 60","62",2988.0000,0.9602,0.0003,-76771.0323
"58 60 62","40 52",2988.0000,0.9914,0.0003,-366085.0769
"40 60 62","52 58",2988.0000,0.9963,0.0003,-867801.5455
"40 58 62","52 60",2988.0000,0.9813,0.0003,-167581.8421
"40 58 60","52 62",2988.0000,0.9568,0.0003,-70510.4000
"52 60 62","40 58",2988.0000,0.9950,0.0003,-634233.6000
"52 58 62","40 60",2988.0000,0.9800,0.0003,-156098.8033
"52 58 60","40 62",2988.0000,0.9525,0.0003,-64087.4362
"40 52 62","58 60",2988.0000,0.9848,0.0003,-207565.1739
"40 52 60","58 62",2988.0000,0.9598,0.0003,-76181.3360
"40 52 58","60 62",2988.0000,0.9462,0.0003,-55970.9059
"60 62","40 52 58",2988.0000,0.9914,0.0003,-365969.1538
"58 62","40 52 60",2988.0000,0.9765,0.0003,-132260.0000
"58 60","40 52 62",2988.0000,0.9492,0.0003,-59674.2750
"40 62","52 58 60",2988.0000,0.9813,0.0003,-167528.4211
"40 60","52 58 62",2988.0000,0.9565,0.0003,-70014.3529
"40 58","52 60 62",2988.0000,0.9429,0.0003,-52559.8785
"52 62","40 58 60",2988.0000,0.9800,0.0003,-156048.8197
"52 60","40 58 62",2988.0000,0.9522,0.0003,-63680.4800
"52 58","40 60 62",2988.0000,0.9384,0.0003,-48702.2041
"40 52","58 60 62",2988.0000,0.9459,0.0003,-55661.2105
"62","40 52 58 60",2988.0000,0.9765,0.0003,-132217.5000
"60","40 52 58 62",2988.0000,0.9489,0.0003,-59322.4658
"58","40 52 60 62",2988.0000,0.9352,0.0003,-46103.6957
"40","52 58 60 62",2988.0000,0.9426,0.0003,-52287.5824
"52","40 58 60 62",2988.0000,0.9381,0.0003,-48470.2030
"7 29 52 58 60","66",2890.0000,0.9595,0.0003,-74559.3443
"7 29 58 60 66","52",2890.0000,0.9962,0.0003,-839707.6364
"29 52 58 60 66","7",2890.0000,0.9630,0.0003,-83135.8108
"7 29 52 60 66","58",2890.0000,0.9997,0.0003,-9233854.0000
"7 29 52 58 66","60",2890.0000,1.0000,0.0003,Infinity
"7 52 58 60 66","29",2890.0000,0.9986,0.0003,-2300730.0000
"7 29 58 60","52 66",2890.0000,0.9560,0.0003,-68392.5338
"29 52 58 60","7 66",2890.0000,0.9251,0.0003,-38782.9915
"7 29 52 60","58 66",2890.0000,0.9592,0.0003,-73953.2276
"7 29 52 58","60 66",2890.0000,0.9454,0.0003,-55282.2754
"7 52 58 60","29 66",2890.0000,0.9573,0.0003,-70490.1395
"29 58 60 66","7 52",2890.0000,0.9595,0.0003,-75645.6393
"7 29 60 66","52 58",2890.0000,0.9959,0.0003,-769755.5000
"7 29 58 66","52 60",2890.0000,0.9962,0.0003,-827312.4545
"7 58 60 66","29 52",2890.0000,0.9948,0.0003,-613729.6667
"29 52 60 66","7 58",2890.0000,0.9627,0.0003,-82394.1786
"29 52 58 66","7 60",2890.0000,0.9630,0.0003,-81919.1892
"52 58 60 66","7 29",2890.0000,0.9605,0.0003,-77576.5714
"7 29 52 66","58 60",2890.0000,0.9997,0.0003,-9097977.0000
"7 52 60 66","29 58",2890.0000,0.9983,0.0003,-1840641.0000
"7 52 58 66","29 60",2890.0000,0.9986,0.0003,-2268172.5000
"29 58 60","7 52 66",2890.0000,0.9219,0.0003,-37031.3878
"7 29 60","52 58 66",2890.0000,0.9557,0.0003,-67882.0299
"7 29 58","52 60 66",2890.0000,0.9420,0.0003,-51862.9888
"7 58 60","29 52 66",2890.0000,0.9538,0.0003,-64950.2143
"29 52 60","7 58 66",2890.0000,0.9248,0.0003,-38617.0213
"29 52 58","7 60 66",2890.0000,0.9120,0.0003,-32996.2186
"52 58 60","7 29 66",2890.0000,0.9213,0.0003,-36843.8745
"7 29 52","58 60 66",2890.0000,0.9451,0.0003,-54952.9881
"7 52 60","29 58 66",2890.0000,0.9570,0.0003,-69947.8462
"7 52 58","29 60 66",2890.0000,0.9432,0.0003,-53038.8966
"29 60 66","7 52 58",2890.0000,0.9592,0.0003,-75031.0488
"29 58 66","7 52 60",2890.0000,0.9595,0.0003,-74534.6557
"58 60 66","7 29 52",2890.0000,0.9570,0.0003,-71016.4615
"7 29 66","52 58 60",2890.0000,0.9959,0.0003,-758389.3333
"7 60 66","29 52 58",2890.0000,0.9945,0.0003,-575388.0000
"7 58 66","29 52 60",2890.0000,0.9948,0.0003,-605014.6667
"29 52 66","7 58 60",2890.0000,0.9627,0.0003,-81188.0179
"52 60 66","7 29 58",2890.0000,0.9601,0.0003,-76930.5833
"52 58 66","7 29 60",2890.0000,0.9605,0.0003,-76438.7143
"7 52 66","29 58 60",2890.0000,0.9983,0.0003,-1814586.0000
"29 60","7 52 58 66",2890.0000,0.9216,0.0003,-36879.8699
"29 58","7 52 60 66",2890.0000,0.9088,0.0003,-31734.2069
"58 60","7 29 52 66",2890.0000,0.9180,0.0003,-35262.4806
"7 29","52 58 60 66",2890.0000,0.9417,0.0003,-51572.9162
"7 60","29 52 58 66",2890.0000,0.9535,0.0003,-64489.3617
"7 58","29 52 60 66",2890.0000,0.9398,0.0003,-49881.4865
"29 52","7 58 60 66",2890.0000,0.9117,0.0003,-32877.4286
"52 60","7 29 58 66",2890.0000,0.9210,0.0003,-36694.3548
"52 58","7 29 60 66",2890.0000,0.9077,0.0003,-31417.6327
"7 52","29 58 60 66",2890.0000,0.9429,0.0003,-52735.5143
"29 66","7 52 58 60",2890.0000,0.9592,0.0003,-73928.7317
"60 66","7 29 52 58",2890.0000,0.9566,0.0003,-70474.6260
"58 66","7 29 52 60",2890.0000,0.9570,0.0003,-69971.0769
"7 66","29 52 58 60",2890.0000,0.9945,0.0003,-567214.8750
"52 66","7 29 58 60",2890.0000,0.9601,0.0003,-75801.8333
"29","7 52 58 60 66",2890.0000,0.9085,0.0003,-31624.1684
"60","7 29 52 58 66",2890.0000,0.9178,0.0003,-35125.3320
"58","7 29 52 60 66",2890.0000,0.9045,0.0003,-30273.9344
"7","29 52 58 60 66",2890.0000,0.9395,0.0003,-49612.9032
"52","7 29 58 60 66",2890.0000,0.9074,0.0003,-31310.1695
"66","7 29 52 58 60",2890.0000,0.9566,0.0003,-69436.8779
"29 40 52 58 60","34",2959.0000,0.9548,0.0003,-67270.4357
"29 34 40 58 60","52",2959.0000,0.9970,0.0003,-1050012.4444
"29 34 52 58 60","40",2959.0000,0.9926,0.0003,-429399.5000
"29 34 40 52 60","58",2959.0000,0.9997,0.0003,-9454240.0000
"29 34 40 52 58","60",2959.0000,0.9853,0.0003,-214851.0000
